"from"	"to"	"weight"	"color"	"arrow.size"
"206"	"BASV88"	"FASV206"	1	"darkgreen"	5
"207"	"BASV88"	"FASV501"	1	"darkgreen"	5
"208"	"BASV88"	"FASV602"	1	"darkgreen"	5
"209"	"BASV88"	"FASV970"	1	"darkred"	5
"210"	"BASV95"	"BASV116"	1	"darkgreen"	5
"211"	"BASV95"	"BASV121"	1	"darkgreen"	5
"212"	"BASV95"	"BASV186"	1	"darkgreen"	5
"213"	"BASV95"	"BASV273"	1	"darkgreen"	5
"214"	"BASV95"	"BASV280"	1	"darkgreen"	5
"215"	"BASV95"	"BASV294"	1	"darkgreen"	5
"216"	"BASV95"	"BASV359"	1	"darkgreen"	5
"217"	"BASV95"	"BASV1245"	1	"darkgreen"	5
"218"	"BASV95"	"BASV1457"	1	"darkgreen"	5
"219"	"BASV95"	"BASV2861"	1	"darkred"	5
"220"	"BASV95"	"FASV14"	1	"darkgreen"	5
"221"	"BASV95"	"FASV27"	1	"darkred"	5
"222"	"BASV95"	"FASV49"	1	"darkgreen"	5
"223"	"BASV95"	"FASV171"	1	"darkred"	5
"224"	"BASV95"	"FASV206"	1	"darkred"	5
"225"	"BASV95"	"FASV431"	1	"darkgreen"	5
"226"	"BASV95"	"FASV585"	1	"darkred"	5
"227"	"BASV99"	"BASV250"	1	"darkgreen"	5
"228"	"BASV99"	"BASV461"	1	"darkred"	5
"229"	"BASV99"	"BASV556"	1	"darkgreen"	5
"230"	"BASV99"	"BASV932"	1	"darkred"	5
"231"	"BASV99"	"BASV1125"	1	"darkgreen"	5
"232"	"BASV99"	"BASV1231"	1	"darkgreen"	5
"233"	"BASV99"	"BASV3912"	1	"darkred"	5
"234"	"BASV99"	"BASV5371"	1	"darkgreen"	5
"235"	"BASV99"	"FASV27"	1	"darkgreen"	5
"236"	"BASV99"	"FASV37"	1	"darkgreen"	5
"237"	"BASV99"	"FASV66"	1	"darkred"	5
"238"	"BASV99"	"FASV113"	1	"darkred"	5
"239"	"BASV99"	"FASV355"	1	"darkgreen"	5
"240"	"BASV99"	"FASV410"	1	"darkred"	5
"241"	"BASV99"	"FASV475"	1	"darkgreen"	5
"242"	"BASV99"	"FASV906"	1	"darkgreen"	5
"243"	"BASV112"	"BASV136"	1	"darkgreen"	5
"244"	"BASV112"	"BASV160"	1	"darkred"	5
"245"	"BASV112"	"BASV166"	1	"darkgreen"	5
"246"	"BASV112"	"BASV269"	1	"darkgreen"	5
"247"	"BASV112"	"BASV348"	1	"darkgreen"	5
"248"	"BASV112"	"BASV741"	1	"darkred"	5
"249"	"BASV112"	"BASV851"	1	"darkgreen"	5
"250"	"BASV112"	"BASV858"	1	"darkgreen"	5
"251"	"BASV112"	"FASV40"	1	"darkgreen"	5
"252"	"BASV112"	"FASV84"	1	"darkgreen"	5
"253"	"BASV112"	"FASV125"	1	"darkgreen"	5
"254"	"BASV112"	"FASV129"	1	"darkgreen"	5
"255"	"BASV112"	"FASV134"	1	"darkgreen"	5
"256"	"BASV112"	"FASV634"	1	"darkgreen"	5
"257"	"BASV116"	"BASV186"	1	"darkgreen"	5
"258"	"BASV116"	"BASV230"	1	"darkgreen"	5
"259"	"BASV116"	"BASV273"	1	"darkgreen"	5
"260"	"BASV116"	"BASV858"	1	"darkred"	5
"261"	"BASV116"	"BASV1610"	1	"darkred"	5
"262"	"BASV116"	"BASV2214"	1	"darkred"	5
"263"	"BASV116"	"BASV2392"	1	"darkred"	5
"264"	"BASV116"	"BASV2912"	1	"darkred"	5
"265"	"BASV116"	"BASV3385"	1	"darkred"	5
"266"	"BASV116"	"FASV10"	1	"darkgreen"	5
"267"	"BASV116"	"FASV27"	1	"darkred"	5
"268"	"BASV116"	"FASV78"	1	"darkgreen"	5
"269"	"BASV116"	"FASV167"	1	"darkgreen"	5
"270"	"BASV116"	"FASV400"	1	"darkgreen"	5
"271"	"BASV116"	"FASV906"	1	"darkgreen"	5
"272"	"BASV120"	"BASV824"	1	"darkgreen"	5
"273"	"BASV120"	"BASV1137"	1	"darkgreen"	5
"274"	"BASV120"	"BASV1340"	1	"darkgreen"	5
"275"	"BASV120"	"BASV1657"	1	"darkgreen"	5
"276"	"BASV120"	"BASV3030"	1	"darkgreen"	5
"277"	"BASV120"	"BASV3107"	1	"darkgreen"	5
"278"	"BASV120"	"BASV3295"	1	"darkgreen"	5
"279"	"BASV120"	"BASV4084"	1	"darkgreen"	5
"280"	"BASV120"	"BASV4609"	1	"darkgreen"	5
"281"	"BASV120"	"BASV6264"	1	"darkgreen"	5
"282"	"BASV120"	"FASV296"	1	"darkgreen"	5
"283"	"BASV120"	"FASV390"	1	"darkgreen"	5
"284"	"BASV120"	"FASV824"	1	"darkgreen"	5
"285"	"BASV121"	"BASV137"	1	"darkred"	5
"286"	"BASV121"	"BASV166"	1	"darkgreen"	5
"287"	"BASV121"	"BASV306"	1	"darkgreen"	5
"288"	"BASV121"	"BASV517"	1	"darkgreen"	5
"289"	"BASV121"	"BASV729"	1	"darkgreen"	5
