	m1cmr2	m1cmr3	m1cmt2	m1cmt3	m1rmr2	m1rmr3	m1rmt2	m2cmr2	m2cmr3	m2cmt2	m2rmr2	m2rmr3	m2rmt2	m2rmt3	m3cmr2	m3cmr3	m3cmt2	m3cmt3	m3rmr2	m3rmr3	m3rmt3	m4rmr2	m4rmr3	m4rmt2	m4rmt3	p1cmb1	p1cmb2	p1cmb3	p1rmb1	p1rmb2	p1rmb3	p2cmb1	p2cmb2	p2cmb3	p2rmb1	p2rmb2	p2rmb3	p3cmb1	p3cmb2	p3cmb3	p3rmb1	p3rmb2	p3rmb3	p4rmb1	p4rmb2	p4rmb3	q1cmr2	q1cmr3	q1cmt2	q1cmt3	q1rmr2	q1rmr3	q1rmt2	q1rmt3	q2cmr2	q2cmr3	q2cmt2	q2cmt3	q2rmr2	q2rmr3	q2rmt2	q2rmt3	q3cmr2	q3cmr3	q3cmt2	q3rmr2	q3rmr3	q3rmt2	q3rmt3	q4rmr2	q4rmr3	q4rmt3	s1cmr2	s1cmr3	s1cmt2	s1cmt3	s1rmr2	s1rmr3	s1rmt3	s2cmr2	s2cmr3	s2cmt2	s2cmt3	s2rmr2	s2rmr3	s2rmt2	s2rmt3	s3cmr2	s3cmr3	s3cmt3	s3rmr2	s3rmr3	s3rmt3
FASV923	0.001976505687115	9.38E-05	0	0	0	0	0	2.35E-05	0.000210408191892	0.000214684413912	0	0.000446770487618	0	0	3.05E-05	0	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0.000308515014397	0	0	0	0	0.000250406911231	0	0	0	3.02E-05	0	0	0	0	0	0	3.45E-05	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV924	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-05	0	0	0	0.000135354629128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100715077047	0	0	0	0	0.001108156028369	0	0	0	7.61E-05	0	0	0.000170962089157	0
FASV926	3.73E-05	0	0	0	0	0	0	0	0	0	0.000263157894737	0	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197638223232	0	0	0	0	0.00012280989029	0	0	0	4.49E-05	3.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000603257590991	0.003456022118542	0	0	0	0	0	0	0	0	0	3.81E-05	0	0	0.000598367312049	0.000565131393049
FASV927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV928	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	0	1.64E-05	0	0.001925854597978	0.002434377646063	4.51E-05	0.000188205771644	0.000150579731968	0.001109139307897	0	0.003328322954692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-05	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0.000282912108638	0	6.03E-05	0	0.00074092368486	0.00012256904723	0.000560538116592	0.000671291116581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-05	0.000472999605834	0	9.51E-05	0.000264865580718	0.000295840482812	0.000812069923494	0.000847697089573
FASV929	7.46E-05	9.38E-05	0	0	0	0	0	0	7.01E-05	0	0.000526315789474	6.38E-05	0	0	9.16E-05	3.28E-05	0	0	0	0	0	7.53E-05	0.000443655723159	0.000176740897844	0	0.00020398796471	0.000151706700379	0.000136826982281	6.70E-05	0	0.000228089182871	0.000281551347927	4.89E-05	0.000275679550091	0.000269541778976	9.88E-05	0.000386431945041	0.000181077410593	0.00012336033554	7.34E-05	0.000163746520386	0.000209351011863	0	0.000139411682699	0.000403750392535	0.000380517503805	0.000273807568041	0.000163305299257	0	0	4.23E-05	8.95E-05	0	0	5.14E-05	6.77E-05	0.000435161009574	0	0.000133342222815	0	0	0	0.000151515151515	0	0	4.94E-05	0	0	0	0.000346548378154	6.90E-05	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000337239693112	1.90E-05	0.000132432790359	0.000295840482812	0.000128221566868	0
FASV930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	0.002201421079949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV931	0	0	0	0	0	0	0	4.70E-05	0	0	0.001052631578947	0	0	0	3.05E-05	0	0	0.000160487883165	0.001270110076207	4.51E-05	0	0.000451739195904	0.000221827861579	0	0	0.000254984955888	0.000606826801517	0.001778750769652	0	0	0	0	9.77E-05	0.000330815460109	0	0	0.000429368827823	0	8.22E-05	0.000183607520564	0	0	0.000174367916303	0	0	0.000158548959919	0	0	0	0	0.000169355180152	7.16E-05	0	0	0	6.77E-05	0	0	0.000466697779852	0	0	0	0	0	0	0.000148184736972	0	0	0	0.001039645134461	0	0	0.000103799045049	0	0	0	3.55E-05	0	0	0	0	0	0	0.000528820729773	0	0	0	0	0	0	0.000177504289687	0	0
FASV932	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015890511619363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-05	0	0	0	0	0	0	0
FASV934	3.73E-05	0	0	0	0	0	0	2.35E-05	0.000140272127928	0	0	0	0	0	0	3.28E-05	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	5.70E-05	0	0	0	0	0	0	0	0	3.67E-05	0	0	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151515151515	0	0	0	4.09E-05	0	0	0	0	0	0	0	0	0	3.55E-05	0	0	0	8.52E-05	0	0	0	0	0	0	0	3.81E-05	0	0	0	0
FASV935	0	0	0	0	0	0	0	0	0	0	0	3.19E-05	0	0	0	0	0	0	0	9.01E-05	0	0	0	0	0	0	0	0	0.000201072386059	0.001566393734425	0.005645207276045	0	9.77E-05	0	0	0.000592914669697	0.000472305710605	0	0	0	0.000163746520386	3.49E-05	0	8.36E-05	0.000358889237809	0	0	8.17E-05	0	0	4.23E-05	7.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV937	0.000372925601343	0	0.000478468899522	0	0.000137494843943	0	0	0	0	0	0.000263157894737	0.000733980086801	0	0	0	8.19E-05	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05E-05	0	0	0	0	0	0	0.000314028083083	0	5.48E-05	8.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137916767231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202275600506	0	6.70E-05	0.000783196867213	0.000285111478588	7.04E-05	0.001709902779813	0.001874620940619	6.74E-05	0.000296457334849	0	0	0.000205600559234	0	4.09E-05	0.00062805303559	0.000174367916303	0.001115293461592	8.97E-05	0.000126839167935	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45E-05	0	0	4.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV939	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140775673964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	6.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV940	3.73E-05	9.38E-05	0	0	0.000137494843943	0.000199163513244	0	0.000328777417688	0.000210408191892	0	0.000263157894737	3.19E-05	0	0	9.16E-05	0	0	0	5.29E-05	9.01E-05	0	0.000301159463936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164480447387	0.000146886016451	8.19E-05	6.98E-05	0	0	0	0	0	8.17E-05	0	0	0.000169355180152	0	0	0	5.14E-05	0.000744450460206	0	0	0	0	0	0	0.000151515151515	3.02E-05	0	0.000296369473944	0	0	0	0.000277238702523	0	0	0.000103799045049	0.000295122054049	0	0	0.000461532999609	0	0	0.000100715077047	0	0	0	0	0	0	0	0	5.71E-05	0	0.000118336193125	8.55E-05	0
FASV941	0	0	0	0	0	0.001194981079466	0	4.70E-05	0	0	0	9.57E-05	0	0	0	0	0	0	0	4.51E-05	0	7.53E-05	0	0	0	0	0	0	0.001541554959786	0.001423994304023	0.000228089182871	0	0	0	0.000202156334232	0	0.000214684413912	0	0	0	0.000204683150483	0.000104675505932	0.000174367916303	0.000418235048097	0.000179444618904	0.000443937087773	0	0	0	0	0	0.000322159182432	0	0	0	6.77E-05	0	0	6.67E-05	0.001001627644923	0	0	0	0	0	0.000197579649296	0.00024513809446	0	0	0	0.000413750301693	0	0.000103799045049	0	0	0	3.55E-05	0.001407601045646	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	8.55E-05	0
FASV942	0	0	0	0	0	0	0	0	0.000210408191892	0	0	9.57E-05	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.16E-05	0	0	0	0.002639415268002	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.55E-05	0	0	0.000100715077047	8.52E-05	0	0	0	0	0	0	0	5.71E-05	0	5.92E-05	0	0
FASV943	0	4.69E-05	0	0	0	0	0	2.35E-05	0.000280544255856	0	0	0	0	0	0	0.000425922285565	0	0	0	0	0	0	0	0	0	0.000101993982355	0.000227560050569	6.84E-05	0	0	0	0.000351939184909	0	0.000165407730055	0	0	0	0.000181077410593	0.000534561454007	0.000146886016451	0	0	0	0	0	0	5.48E-05	0	0	0	0	1.79E-05	0	0	5.14E-05	0.000406063887385	0	0	0	0	0	0	0.000151515151515	9.05E-05	0	0	0	0	0	0	0	0	0.000155698567573	4.22E-05	0	0	3.55E-05	0	0	0.000201430154094	8.52E-05	0	0	0	0	0	0	0.000168619846556	0.000171249167539	0	0	0	0
FASV944	0.000223755360806	0	0	0	0	0	0	0	0.000140272127928	0	0	0	0	0	0	0	0	0	0.000158763759526	0	0	0	0	0	0	0.000305981947065	0	0	6.70E-05	7.12E-05	0	0.001618920250581	4.89E-05	0	6.74E-05	0.00024704777904	0.000429368827823	0.001448619284744	0.000452321230314	3.67E-05	0.000286556410676	0	0.000174367916303	2.79E-05	0.000134583464178	3.17E-05	0.000219046054433	0	0	0	0	1.79E-05	0	0	0	0.000203031943692	0	0	0	0	0	0	0.000151515151515	0	0	9.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	8.55E-05	0
FASV945	0.000149170240537	4.69E-05	0	0	0	0	0	4.70E-05	0	0	0	0.000223385243809	0	0	3.05E-05	6.55E-05	0	0	0.000264606265876	0	0	7.53E-05	0	0	0	5.10E-05	0	0.000136826982281	0	0.000569597721609	0	0	0	0	0	4.94E-05	0	0	0	0	0.000286556410676	0	0	0	4.49E-05	9.51E-05	5.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94E-05	0	0	0	0	0	0	5.19E-05	0	0	0	3.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV946	0	0	0	0	0	0	0	0	0	0	0	0.000127648710748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70E-05	0	0	0	0	0	0	0	0	0	0	3.49E-05	0	2.79E-05	0	0	0	0.000489915897771	0	0	0	0.000286363717717	0	0	0	0.000338386572821	0.000435161009574	0	0.00026668444563	0.000626017278077	0	0	0	9.05E-05	0	0	8.17E-05	0	0	0	0	0	5.19E-05	0	0	0	0	0.000201085863664	0	0	8.52E-05	0	0	0	0.000443262411348	0	0	0.000337239693112	0	0	5.92E-05	0.000213702611446	0
FASV947	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108038029386	0	0.000514191690662	0.000744450460206	0	0	0.000133342222815	0	0	0	0	0	0	0.006668313163744	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV948	7.46E-05	0.00126611957796	0	0	0	0.000597490539733	0	0	0.001753401599102	0	0	0.000127648710748	0	0	3.05E-05	0.000327632527357	0	0	0	0.000180285752918	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734873846656	0	0	0	3.58E-05	0	0	0	0.000879805089334	0	0.00012396181976	0	0.000250406911231	0	0	0.000151515151515	0	0	0	4.09E-05	0	0	0	3.45E-05	0	0	0.000590244108099	0	0	0	0	0	0	0.00051120388515	0	0	0	0	0	0	8.43E-05	0	0	0	0.000598367312049	0
FASV949	0	0	0	0	0	0	0	0	0	0	0	0.004020934388563	0	0.000411015207563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	0.000163305299257	0.000613496932515	0	8.47E-05	0	0.000108038029386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001206434316354	0	0	0	0.000439689286238	5.51E-05	0	0	0	0	0	0	0	0	0	0	8.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV952	0	4.69E-05	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	6.55E-05	0	0	5.29E-05	0	0	0	0	0	0	0.00040797592942	0.000404551201011	0.000205240473421	0	7.12E-05	0	0.001266981065672	0.000244271825688	0.000275679550091	6.74E-05	0	0	0.000362154821186	0.00024672067108	0.000146886016451	0.000532176191256	0.000872295882763	0.000348735832607	0.000362470375017	0.000448611547261	0.000348807711821	0	8.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	0	4.22E-05	0	0	0	0	0	0	8.52E-05	0	0	0	0	0	7.88E-05	8.43E-05	1.90E-05	0	0	0	0
FASV953	0	9.38E-05	0	0	0.000137494843943	0	0	0.000117420506317	0.000140272127928	0	0.000263157894737	6.38E-05	0	0	0.000244230064721	1.64E-05	0	0	0.000264606265876	0	0	7.53E-05	0.000221827861579	0	0	0.000560966902953	0.000480404551201	0.000205240473421	0.000335120643432	0	0.000285111478588	0.000563102695854	0.000341980555963	5.51E-05	0.000134770889488	0.00024704777904	0.000257621296694	0.000362154821186	0.000205600559234	0.000110164512338	4.09E-05	0.000244242847174	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	5.14E-05	0.000135354629128	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	5.19E-05	0	0	0	3.55E-05	0	0	0	0	0.000149097957358	0	0	0.000221631205674	0	0	0.000168619846556	5.71E-05	0	0.000295840482812	4.27E-05	0
FASV954	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101993982355	2.53E-05	0	0	0.000213599145603	0	0.000211163510945	4.89E-05	0.000496223190164	0	0	0	0	0.000205600559234	0.000183607520564	0	0.000209351011863	0	2.79E-05	0.000179444618904	3.17E-05	0	0	0	0	0	0	0	0	0	0.000135354629128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV955	0	4.69E-05	0	0	0	0.000199163513244	0	0	0	0.000107342206956	0.000263157894737	0	0	0	6.11E-05	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0	0	0	5.70E-05	0	0	0	0	9.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23E-05	7.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	8.36E-05	0.000142010153726	0.000402171727328	8.64E-05	0.000201430154094	0	0	0	0	0	0	0	0.000590169462946	0	0	0	8.55E-05	0
FASV956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01E-05	0	0	0	0	0	0.00020398796471	0.000202275600506	0.000615721420264	0	0	0	0	0.000341980555963	0.000165407730055	0	0	4.29E-05	9.05E-05	0	0.000220329024677	0.000286556410676	0	0	5.58E-05	0.000134583464178	9.51E-05	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0.000454545454545	0.000120652731276	0	0	0	0	0	0	3.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV957	0	0	0	0	0	0	0.000259201658891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101993982355	0	6.84E-05	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0.000151515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362187613184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105842506351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219046054433	0	0	0	0.005927431305305	0	0	0	0	0	0	0	0.000600040002667	0	0	0	0	0	0	0.000148184736972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV960	0.000410218161477	4.69E-05	0	0	0	0	0	2.35E-05	0	0	0	9.57E-05	0	0	3.05E-05	8.19E-05	0	0	0.000105842506351	0	0	0	0	0	0	0	0	6.84E-05	0	0.000498398006408	0	7.04E-05	4.89E-05	0	0	9.88E-05	4.29E-05	0	4.11E-05	0	0.000286556410676	3.49E-05	0.000174367916303	0	0.000224305773631	6.34E-05	0	0	0	0	0	0	0	0	0	0.000135354629128	0	0	0	0	0	0	0.000151515151515	0	0	9.88E-05	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-05	0
FASV961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-05	0	0	0.000105842506351	0	0	0	0	0	0	0	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109523027216	0	0.000613496932515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV962	0	9.38E-05	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	6.11E-05	0	0	0	0.000158763759526	0	0	0	0	0	0	0.00020398796471	2.53E-05	0	0	7.12E-05	5.70E-05	0.000140775673964	0.000146563095413	0	0	0	4.29E-05	0	4.11E-05	3.67E-05	0	0.000209351011863	0	2.79E-05	4.49E-05	6.34E-05	0	0	0	0	0	0	0	0	0	0	0	0.00012396181976	0	0	0	0	0	0	0	0.000197579649296	4.09E-05	0	0	0.000277238702523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128221566868	0
FASV963	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29E-05	9.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05E-05	0	0	0.000163746520386	0	0	0	0	0	0.000164284540825	0	0	0	0	3.58E-05	0	0	0.000102838338132	0	0	0	0	0	0.012400110223202	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81E-05	0	0	4.27E-05	0
FASV964	0.000111877680403	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	4.91E-05	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	0.000273807568041	0	0	0	0.000296371565265	0	0	0	0	0	0	0	6.67E-05	0	0	0	0.00030303030303	0	0	0	8.17E-05	0	0	0.000277238702523	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	1.90E-05	0	0.000532512869061	0	0
FASV965	7.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129011186413	0	0.002336448598131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103437575423	0	0	4.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV967	7.46E-05	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	1.64E-05	0	0	0	0	0	0	0	0	0	0.00040797592942	0.000126422250316	0.000136826982281	0	0.000355998576006	0	0.000351939184909	0.001661048414676	0	0.000269541778976	0	0	0.000724309642372	0.000287840782927	0.000514101057579	0.000204683150483	0.000174459176553	0	2.79E-05	0	3.17E-05	0.000492853622474	0	0	0	0	0	0	0	5.14E-05	0.000203031943692	0	0	0	0	0	0	0	6.03E-05	0	0	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0
FASV968	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126422250316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	4.22E-05	0	0	0	0	0	0	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0
FASV969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49E-05	0	0	0	0	0	0	0	0	0	0.002648864388882	0	0.00398406374502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-05	0	0	0	0.000142399430402	0.000114044591435	7.04E-05	0.000293126190825	0	0	0	0.000171747531129	0	0.00012336033554	0.000146886016451	0.000204683150483	0	0.000174367916303	2.79E-05	0.000134583464178	0	0.000219046054433	0	0	0	4.23E-05	7.16E-05	0	0	0	0	0	0	0	0.007512207336923	0	9.43E-05	0	0	0	0	8.17E-05	0	0	0	0	0	0.000207598090098	8.43E-05	0	8.36E-05	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0
FASV971	0.00026104792094	0	0	0	0	0	0	2.35E-05	0	0	0	3.19E-05	0	0	0.000152643790451	1.64E-05	0	0	0	0	0	0	0	0	0	0.00061196389413	2.53E-05	0.000342067455702	0	7.12E-05	0	0.000211163510945	4.89E-05	5.51E-05	0.000404312668464	0.000296457334849	0	0.000181077410593	0	0.00025705052879	8.19E-05	0.000383810188416	0.005056669572799	0	0	3.17E-05	5.48E-05	0	0	0	0	1.79E-05	0	0	0	6.77E-05	0	0	0	0	0	0	0.001515151515152	0	0	0	0	0	0	0	3.45E-05	0	0	4.22E-05	0	0	3.55E-05	0	0	0	0	0	0	0	0	0	0	0	3.81E-05	0	0.000295840482812	4.27E-05	0
FASV972	0	0.000140679953107	0	0	0.00041248453183	0	0	0	0	0	0.000263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000330493537015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203031943692	0	0	0	0	0	0	0.000151515151515	0	0	4.94E-05	0	0	0	6.93E-05	3.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV973	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0.005343197698315	0	0	0	0.000160487883165	0	0	0	0	0	0	0	0	0	0	0	0.000142399430402	0	0	0	0	0	0.002421068234597	8.59E-05	0	0	0	4.09E-05	0	0	0	0	0.000190258751903	0	0.000163305299257	0	0.000876168224299	0	0.000107386394144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432002764818	0	0	0	0	0	0.000221631205674	0	0.001734331888057	0	0	0	0	8.55E-05	0
