"from"	"to"	"weight"	"color"	"arrow.size"
"2117"	"BASV3277"	"FASV404"	1	"darkgreen"	5
"2118"	"BASV3277"	"FASV410"	1	"darkgreen"	5
"2119"	"BASV3277"	"FASV1176"	1	"darkgreen"	5
"2120"	"BASV3295"	"BASV3381"	1	"darkgreen"	5
"2121"	"BASV3295"	"BASV4800"	1	"darkgreen"	5
"2122"	"BASV3295"	"BASV4944"	1	"darkgreen"	5
"2123"	"BASV3295"	"BASV5121"	1	"darkgreen"	5
"2124"	"BASV3295"	"BASV5657"	1	"darkgreen"	5
"2125"	"BASV3295"	"BASV6820"	1	"darkgreen"	5
"2126"	"BASV3295"	"BASV7042"	1	"darkgreen"	5
"2127"	"BASV3295"	"BASV14947"	1	"darkgreen"	5
"2128"	"BASV3295"	"BASV15947"	1	"darkgreen"	5
"2129"	"BASV3295"	"BASV37109"	1	"darkgreen"	5
"2130"	"BASV3295"	"FASV1233"	1	"darkgreen"	5
"2131"	"BASV3296"	"BASV7200"	1	"darkgreen"	5
"2132"	"BASV3296"	"BASV14834"	1	"darkgreen"	5
"2133"	"BASV3296"	"FASV179"	1	"darkgreen"	5
"2134"	"BASV3296"	"FASV211"	1	"darkgreen"	5
"2135"	"BASV3351"	"BASV5866"	1	"darkgreen"	5
"2136"	"BASV3351"	"BASV6454"	1	"darkgreen"	5
"2137"	"BASV3351"	"BASV7006"	1	"darkgreen"	5
"2138"	"BASV3351"	"BASV8438"	1	"darkgreen"	5
"2139"	"BASV3351"	"BASV14530"	1	"darkgreen"	5
"2140"	"BASV3351"	"BASV15000"	1	"darkgreen"	5
"2141"	"BASV3351"	"BASV16302"	1	"darkgreen"	5
"2142"	"BASV3366"	"BASV4083"	1	"darkgreen"	5
"2143"	"BASV3366"	"BASV5896"	1	"darkgreen"	5
"2144"	"BASV3366"	"BASV6130"	1	"darkgreen"	5
"2145"	"BASV3366"	"BASV6933"	1	"darkgreen"	5
"2146"	"BASV3366"	"BASV7788"	1	"darkgreen"	5
"2147"	"BASV3366"	"BASV8164"	1	"darkgreen"	5
"2148"	"BASV3366"	"BASV10565"	1	"darkgreen"	5
"2149"	"BASV3366"	"BASV11298"	1	"darkgreen"	5
"2150"	"BASV3366"	"BASV17306"	1	"darkgreen"	5
"2151"	"BASV3366"	"BASV25588"	1	"darkgreen"	5
"2152"	"BASV3366"	"BASV37109"	1	"darkgreen"	5
"2153"	"BASV3366"	"FASV1246"	1	"darkgreen"	5
"2154"	"BASV3377"	"FASV245"	1	"darkgreen"	5
"2155"	"BASV3377"	"FASV364"	1	"darkgreen"	5
"2156"	"BASV3377"	"FASV366"	1	"darkgreen"	5
"2157"	"BASV3377"	"FASV410"	1	"darkgreen"	5
"2158"	"BASV3377"	"FASV427"	1	"darkgreen"	5
"2159"	"BASV3377"	"FASV739"	1	"darkgreen"	5
"2160"	"BASV3377"	"FASV1166"	1	"darkgreen"	5
"2161"	"BASV3377"	"FASV1221"	1	"darkgreen"	5
"2162"	"BASV3381"	"BASV3640"	1	"darkgreen"	5
"2163"	"BASV3381"	"BASV3652"	1	"darkgreen"	5
"2164"	"BASV3381"	"BASV4983"	1	"darkgreen"	5
"2165"	"BASV3381"	"BASV5633"	1	"darkgreen"	5
"2166"	"BASV3381"	"BASV8315"	1	"darkgreen"	5
"2167"	"BASV3381"	"BASV9804"	1	"darkgreen"	5
"2168"	"BASV3381"	"BASV12933"	1	"darkgreen"	5
"2169"	"BASV3381"	"BASV27332"	1	"darkgreen"	5
"2170"	"BASV3381"	"BASV37109"	1	"darkgreen"	5
"2171"	"BASV3381"	"FASV1233"	1	"darkgreen"	5
"2172"	"BASV3385"	"FASV40"	1	"darkgreen"	5
"2173"	"BASV3385"	"FASV45"	1	"darkgreen"	5
"2174"	"BASV3385"	"FASV66"	1	"darkred"	5
"2175"	"BASV3385"	"FASV78"	1	"darkred"	5
"2176"	"BASV3385"	"FASV147"	1	"darkgreen"	5
"2177"	"BASV3385"	"FASV199"	1	"darkgreen"	5
"2178"	"BASV3385"	"FASV245"	1	"darkgreen"	5
"2179"	"BASV3385"	"FASV410"	1	"darkgreen"	5
"2180"	"BASV3385"	"FASV436"	1	"darkgreen"	5
"2181"	"BASV3385"	"FASV438"	1	"darkgreen"	5
"2182"	"BASV3385"	"FASV481"	1	"darkgreen"	5
"2183"	"BASV3385"	"FASV743"	1	"darkgreen"	5
"2184"	"BASV3385"	"FASV1232"	1	"darkgreen"	5
"2185"	"BASV3435"	"BASV6443"	1	"darkgreen"	5
"2186"	"BASV3435"	"BASV7118"	1	"darkgreen"	5
"2187"	"BASV3435"	"BASV7712"	1	"darkgreen"	5
"2188"	"BASV3435"	"BASV8696"	1	"darkgreen"	5
"2189"	"BASV3435"	"BASV9414"	1	"darkgreen"	5
"2190"	"BASV3435"	"BASV12733"	1	"darkgreen"	5
"2191"	"BASV3435"	"FASV3"	1	"darkred"	5
"2192"	"BASV3435"	"FASV58"	1	"darkgreen"	5
"2193"	"BASV3468"	"BASV4091"	1	"darkred"	5
"2194"	"BASV3468"	"BASV6833"	1	"darkgreen"	5
"2195"	"BASV3468"	"FASV245"	1	"darkgreen"	5
"2196"	"BASV3468"	"FASV276"	1	"darkgreen"	5
"2197"	"BASV3468"	"FASV365"	1	"darkgreen"	5
"2198"	"BASV3471"	"BASV4672"	1	"darkred"	5
"2199"	"BASV3471"	"BASV5250"	1	"darkgreen"	5
"2200"	"BASV3471"	"FASV102"	1	"darkgreen"	5
"2201"	"BASV3471"	"FASV149"	1	"darkgreen"	5
"2202"	"BASV3471"	"FASV215"	1	"darkgreen"	5
"2203"	"BASV3471"	"FASV436"	1	"darkgreen"	5
"2204"	"BASV3471"	"FASV810"	1	"darkgreen"	5
"2205"	"BASV3478"	"BASV5248"	1	"darkgreen"	5
"2206"	"BASV3478"	"BASV5881"	1	"darkgreen"	5
"2207"	"BASV3478"	"BASV14175"	1	"darkgreen"	5
"2208"	"BASV3478"	"BASV18953"	1	"darkgreen"	5
"2209"	"BASV3478"	"BASV34930"	1	"darkgreen"	5
"2210"	"BASV3478"	"FASV653"	1	"darkgreen"	5
"2211"	"BASV3490"	"BASV3912"	1	"darkgreen"	5
"2212"	"BASV3490"	"BASV6187"	1	"darkgreen"	5
"2213"	"BASV3490"	"BASV8393"	1	"darkgreen"	5
"2214"	"BASV3490"	"BASV10080"	1	"darkgreen"	5
"2215"	"BASV3490"	"BASV13836"	1	"darkgreen"	5
"2216"	"BASV3490"	"BASV18953"	1	"darkgreen"	5
"2217"	"BASV3490"	"FASV351"	1	"darkgreen"	5
"2218"	"BASV3490"	"FASV653"	1	"darkgreen"	5
"2219"	"BASV3515"	"BASV4519"	1	"darkgreen"	5
"2220"	"BASV3515"	"BASV5230"	1	"darkgreen"	5
"2221"	"BASV3515"	"BASV6013"	1	"darkgreen"	5
"2222"	"BASV3515"	"BASV7006"	1	"darkgreen"	5
"2223"	"BASV3515"	"BASV7042"	1	"darkgreen"	5
"2224"	"BASV3515"	"BASV7788"	1	"darkgreen"	5
"2225"	"BASV3515"	"BASV20815"	1	"darkgreen"	5
"2226"	"BASV3640"	"BASV9804"	1	"darkgreen"	5
"2227"	"BASV3640"	"BASV10565"	1	"darkgreen"	5
"2228"	"BASV3640"	"BASV11298"	1	"darkgreen"	5
"2229"	"BASV3640"	"BASV15000"	1	"darkgreen"	5
"2230"	"BASV3640"	"FASV856"	1	"darkgreen"	5
"2231"	"BASV3640"	"FASV1186"	1	"darkgreen"	5
"2232"	"BASV3640"	"FASV2177"	1	"darkgreen"	5
"2233"	"BASV3652"	"BASV4659"	1	"darkgreen"	5
"2234"	"BASV3652"	"BASV4808"	1	"darkgreen"	5
"2235"	"BASV3652"	"BASV6154"	1	"darkgreen"	5
"2236"	"BASV3652"	"BASV7155"	1	"darkgreen"	5
"2237"	"BASV3652"	"BASV7466"	1	"darkgreen"	5
"2238"	"BASV3652"	"BASV7826"	1	"darkgreen"	5
"2239"	"BASV3652"	"BASV8834"	1	"darkgreen"	5
"2240"	"BASV3652"	"BASV11298"	1	"darkgreen"	5
"2241"	"BASV3652"	"BASV27332"	1	"darkgreen"	5
"2242"	"BASV3652"	"FASV111"	1	"darkgreen"	5
"2243"	"BASV3652"	"FASV1893"	1	"darkgreen"	5
"2244"	"BASV3686"	"BASV5015"	1	"darkgreen"	5
"2245"	"BASV3686"	"BASV5058"	1	"darkgreen"	5
"2246"	"BASV3686"	"BASV8315"	1	"darkgreen"	5
"2247"	"BASV3686"	"BASV10699"	1	"darkgreen"	5
"2248"	"BASV3686"	"BASV12568"	1	"darkgreen"	5
"2249"	"BASV3686"	"BASV19039"	1	"darkgreen"	5
"2250"	"BASV3686"	"FASV557"	1	"darkgreen"	5
"2251"	"BASV3777"	"BASV5216"	1	"darkgreen"	5
"2252"	"BASV3777"	"BASV5992"	1	"darkgreen"	5
"2253"	"BASV3777"	"BASV6187"	1	"darkgreen"	5
"2254"	"BASV3777"	"BASV12066"	1	"darkgreen"	5
"2255"	"BASV3777"	"FASV1029"	1	"darkgreen"	5
"2256"	"BASV3814"	"BASV4281"	1	"darkgreen"	5
"2257"	"BASV3814"	"BASV4516"	1	"darkgreen"	5
"2258"	"BASV3814"	"BASV5058"	1	"darkgreen"	5
"2259"	"BASV3814"	"BASV5666"	1	"darkgreen"	5
"2260"	"BASV3814"	"BASV6889"	1	"darkgreen"	5
"2261"	"BASV3814"	"BASV7020"	1	"darkgreen"	5
"2262"	"BASV3814"	"BASV7851"	1	"darkgreen"	5
"2263"	"BASV3814"	"BASV11338"	1	"darkgreen"	5
"2264"	"BASV3814"	"FASV856"	1	"darkgreen"	5
"2265"	"BASV3814"	"FASV880"	1	"darkgreen"	5
"2266"	"BASV3814"	"FASV1389"	1	"darkgreen"	5
"2267"	"BASV3816"	"BASV4083"	1	"darkgreen"	5
"2268"	"BASV3816"	"BASV4753"	1	"darkgreen"	5
"2269"	"BASV3816"	"BASV4983"	1	"darkgreen"	5
"2270"	"BASV3816"	"BASV4985"	1	"darkgreen"	5
"2271"	"BASV3816"	"BASV5467"	1	"darkgreen"	5
"2272"	"BASV3816"	"BASV7826"	1	"darkgreen"	5
"2273"	"BASV3816"	"BASV7872"	1	"darkgreen"	5
"2274"	"BASV3816"	"BASV10699"	1	"darkgreen"	5
"2275"	"BASV3816"	"BASV14389"	1	"darkgreen"	5
"2276"	"BASV3816"	"BASV16682"	1	"darkgreen"	5
"2277"	"BASV3816"	"BASV25588"	1	"darkgreen"	5
"2278"	"BASV3864"	"BASV4274"	1	"darkgreen"	5
"2279"	"BASV3864"	"BASV9228"	1	"darkgreen"	5
"2280"	"BASV3864"	"FASV226"	1	"darkgreen"	5
"2281"	"BASV3864"	"FASV451"	1	"darkgreen"	5
"2282"	"BASV3864"	"FASV774"	1	"darkgreen"	5
"2283"	"BASV3864"	"FASV1446"	1	"darkgreen"	5
"2284"	"BASV3912"	"BASV8393"	1	"darkgreen"	5
"2285"	"BASV3912"	"BASV9517"	1	"darkgreen"	5
"2286"	"BASV3912"	"BASV10017"	1	"darkgreen"	5
"2287"	"BASV3912"	"BASV12733"	1	"darkgreen"	5
"2288"	"BASV3912"	"BASV19381"	1	"darkgreen"	5
"2289"	"BASV4045"	"FASV58"	1	"darkgreen"	5
"2290"	"BASV4045"	"FASV84"	1	"darkgreen"	5
"2291"	"BASV4045"	"FASV129"	1	"darkgreen"	5
"2292"	"BASV4045"	"FASV156"	1	"darkgreen"	5
"2293"	"BASV4045"	"FASV300"	1	"darkgreen"	5
"2294"	"BASV4045"	"FASV451"	1	"darkgreen"	5
"2295"	"BASV4083"	"BASV5467"	1	"darkgreen"	5
"2296"	"BASV4083"	"BASV6130"	1	"darkgreen"	5
"2297"	"BASV4083"	"BASV6820"	1	"darkgreen"	5
"2298"	"BASV4083"	"BASV7042"	1	"darkgreen"	5
"2299"	"BASV4083"	"BASV7826"	1	"darkgreen"	5
"2300"	"BASV4083"	"BASV8834"	1	"darkgreen"	5
"2301"	"BASV4083"	"BASV10875"	1	"darkgreen"	5
"2302"	"BASV4083"	"BASV11915"	1	"darkgreen"	5
"2303"	"BASV4083"	"BASV12568"	1	"darkgreen"	5
"2304"	"BASV4083"	"BASV19643"	1	"darkgreen"	5
"2305"	"BASV4083"	"BASV25588"	1	"darkgreen"	5
"2306"	"BASV4084"	"BASV4357"	1	"darkgreen"	5
"2307"	"BASV4084"	"BASV8523"	1	"darkgreen"	5
"2308"	"BASV4084"	"BASV9345"	1	"darkgreen"	5
"2309"	"BASV4084"	"FASV611"	1	"darkgreen"	5
"2310"	"BASV4084"	"FASV621"	1	"darkgreen"	5
"2311"	"BASV4084"	"FASV906"	1	"darkgreen"	5
"2312"	"BASV4091"	"BASV4672"	1	"darkgreen"	5
"2313"	"BASV4091"	"BASV6245"	1	"darkred"	5
"2314"	"BASV4091"	"BASV7118"	1	"darkgreen"	5
"2315"	"BASV4091"	"BASV8630"	1	"darkgreen"	5
"2316"	"BASV4091"	"FASV14"	1	"darkgreen"	5
"2317"	"BASV4091"	"SUM"	1	"darkgreen"	5
"2318"	"BASV4215"	"BASV4985"	1	"darkgreen"	5
"2319"	"BASV4215"	"BASV5666"	1	"darkgreen"	5
"2320"	"BASV4215"	"BASV5896"	1	"darkgreen"	5
"2321"	"BASV4215"	"BASV6154"	1	"darkgreen"	5
"2322"	"BASV4215"	"BASV7466"	1	"darkgreen"	5
"2323"	"BASV4215"	"BASV7872"	1	"darkgreen"	5
"2324"	"BASV4215"	"BASV13032"	1	"darkgreen"	5
"2325"	"BASV4215"	"BASV15000"	1	"darkgreen"	5
"2326"	"BASV4215"	"BASV37109"	1	"darkgreen"	5
"2327"	"BASV4274"	"BASV5626"	1	"darkgreen"	5
"2328"	"BASV4274"	"BASV11338"	1	"darkgreen"	5
"2329"	"BASV4274"	"BASV12305"	1	"darkgreen"	5
"2330"	"BASV4274"	"FASV192"	1	"darkgreen"	5
"2331"	"BASV4274"	"FASV341"	1	"darkgreen"	5
"2332"	"BASV4274"	"FASV349"	1	"darkgreen"	5
"2333"	"BASV4274"	"FASV824"	1	"darkgreen"	5
"2334"	"BASV4281"	"BASV5633"	1	"darkgreen"	5
"2335"	"BASV4281"	"BASV6889"	1	"darkgreen"	5
"2336"	"BASV4281"	"BASV7851"	1	"darkgreen"	5
"2337"	"BASV4281"	"BASV11273"	1	"darkgreen"	5
"2338"	"BASV4281"	"BASV20815"	1	"darkgreen"	5
"2339"	"BASV4281"	"FASV357"	1	"darkgreen"	5
"2340"	"BASV4281"	"FASV1246"	1	"darkgreen"	5
"2341"	"BASV4281"	"FASV1863"	1	"darkgreen"	5
"2342"	"BASV4281"	"FASV1893"	1	"darkgreen"	5
"2343"	"BASV4341"	"BASV4519"	1	"darkgreen"	5
"2344"	"BASV4341"	"BASV4983"	1	"darkgreen"	5
"2345"	"BASV4341"	"BASV6820"	1	"darkgreen"	5
"2346"	"BASV4341"	"BASV6934"	1	"darkgreen"	5
"2347"	"BASV4341"	"BASV7989"	1	"darkgreen"	5
"2348"	"BASV4341"	"BASV8102"	1	"darkgreen"	5
"2349"	"BASV4341"	"BASV11075"	1	"darkgreen"	5
"2350"	"BASV4341"	"BASV12224"	1	"darkgreen"	5
"2351"	"BASV4341"	"BASV12872"	1	"darkgreen"	5
"2352"	"BASV4341"	"BASV12933"	1	"darkgreen"	5
"2353"	"BASV4341"	"BASV19039"	1	"darkgreen"	5
"2354"	"BASV4341"	"BASV20815"	1	"darkgreen"	5
"2355"	"BASV4341"	"FASV1186"	1	"darkgreen"	5
"2356"	"BASV4357"	"BASV5056"	1	"darkgreen"	5
"2357"	"BASV4357"	"BASV5162"	1	"darkgreen"	5
"2358"	"BASV4357"	"BASV10184"	1	"darkgreen"	5
"2359"	"BASV4357"	"BASV14938"	1	"darkgreen"	5
"2360"	"BASV4357"	"FASV474"	1	"darkgreen"	5
"2361"	"BASV4357"	"FASV483"	1	"darkgreen"	5
"2362"	"BASV4357"	"FASV525"	1	"darkgreen"	5
"2363"	"BASV4409"	"BASV5326"	1	"darkgreen"	5
"2364"	"BASV4409"	"BASV6187"	1	"darkgreen"	5
"2365"	"BASV4409"	"BASV6531"	1	"darkgreen"	5
"2366"	"BASV4409"	"FASV366"	1	"darkgreen"	5
"2367"	"BASV4409"	"FASV1058"	1	"darkgreen"	5
"2368"	"BASV4489"	"BASV5058"	1	"darkgreen"	5
"2369"	"BASV4489"	"BASV5666"	1	"darkgreen"	5
"2370"	"BASV4489"	"BASV7895"	1	"darkgreen"	5
"2371"	"BASV4489"	"BASV9290"	1	"darkgreen"	5
"2372"	"BASV4489"	"FASV192"	1	"darkgreen"	5
"2373"	"BASV4489"	"FASV1184"	1	"darkgreen"	5
"2374"	"BASV4507"	"BASV5992"	1	"darkgreen"	5
"2375"	"BASV4507"	"BASV6876"	1	"darkgreen"	5
"2376"	"BASV4507"	"FASV554"	1	"darkgreen"	5
"2377"	"BASV4507"	"FASV861"	1	"darkgreen"	5
"2378"	"BASV4507"	"FASV1029"	1	"darkgreen"	5
"2379"	"BASV4516"	"BASV5626"	1	"darkgreen"	5
"2380"	"BASV4516"	"BASV6154"	1	"darkgreen"	5
"2381"	"BASV4516"	"FASV557"	1	"darkgreen"	5
"2382"	"BASV4516"	"FASV1221"	1	"darkgreen"	5
"2383"	"BASV4516"	"FASV1246"	1	"darkgreen"	5
"2384"	"BASV4516"	"FASV1863"	1	"darkgreen"	5
"2385"	"BASV4519"	"BASV4637"	1	"darkgreen"	5
"2386"	"BASV4519"	"BASV6172"	1	"darkgreen"	5
"2387"	"BASV4519"	"BASV10917"	1	"darkgreen"	5
"2388"	"BASV4519"	"BASV11075"	1	"darkgreen"	5
"2389"	"BASV4519"	"BASV12224"	1	"darkgreen"	5
"2390"	"BASV4519"	"FASV861"	1	"darkgreen"	5
"2391"	"BASV4582"	"BASV4672"	1	"darkgreen"	5
"2392"	"BASV4582"	"BASV7118"	1	"darkgreen"	5
"2393"	"BASV4582"	"BASV7712"	1	"darkgreen"	5
"2394"	"BASV4582"	"BASV8696"	1	"darkgreen"	5
"2395"	"BASV4582"	"FASV56"	1	"darkred"	5
"2396"	"BASV4582"	"FASV149"	1	"darkred"	5
"2397"	"BASV4609"	"BASV5015"	1	"darkgreen"	5
"2398"	"BASV4609"	"BASV5058"	1	"darkgreen"	5
"2399"	"BASV4609"	"BASV6889"	1	"darkgreen"	5
"2400"	"BASV4609"	"BASV7851"	1	"darkgreen"	5
"2401"	"BASV4609"	"BASV16302"	1	"darkgreen"	5
"2402"	"BASV4609"	"BASV16682"	1	"darkgreen"	5
"2403"	"BASV4609"	"FASV179"	1	"darkgreen"	5
"2404"	"BASV4609"	"FASV199"	1	"darkgreen"	5
"2405"	"BASV4609"	"FASV620"	1	"darkgreen"	5
"2406"	"BASV4609"	"FASV1221"	1	"darkgreen"	5
"2407"	"BASV4609"	"FASV1389"	1	"darkgreen"	5
"2408"	"BASV4637"	"BASV6172"	1	"darkgreen"	5
"2409"	"BASV4637"	"BASV8164"	1	"darkgreen"	5
"2410"	"BASV4637"	"BASV8438"	1	"darkgreen"	5
"2411"	"BASV4637"	"BASV12872"	1	"darkgreen"	5
"2412"	"BASV4639"	"BASV10080"	1	"darkgreen"	5
"2413"	"BASV4639"	"FASV149"	1	"darkgreen"	5
"2414"	"BASV4639"	"FASV364"	1	"darkgreen"	5
"2415"	"BASV4639"	"FASV366"	1	"darkgreen"	5
"2416"	"BASV4639"	"FASV427"	1	"darkgreen"	5
"2417"	"BASV4639"	"FASV431"	1	"darkgreen"	5
"2418"	"BASV4639"	"FASV1233"	1	"darkgreen"	5
"2419"	"BASV4659"	"BASV7788"	1	"darkgreen"	5
"2420"	"BASV4659"	"BASV7895"	1	"darkgreen"	5
"2421"	"BASV4659"	"BASV8102"	1	"darkgreen"	5
"2422"	"BASV4659"	"BASV8438"	1	"darkgreen"	5
"2423"	"BASV4659"	"BASV10565"	1	"darkgreen"	5
"2424"	"BASV4659"	"BASV10875"	1	"darkgreen"	5
"2425"	"BASV4659"	"BASV12793"	1	"darkgreen"	5
"2426"	"BASV4659"	"BASV15947"	1	"darkgreen"	5
"2427"	"BASV4672"	"BASV8696"	1	"darkgreen"	5
"2428"	"BASV4672"	"BASV9345"	1	"darkgreen"	5
"2429"	"BASV4672"	"BASV15300"	1	"darkgreen"	5
"2430"	"BASV4672"	"FASV3"	1	"darkgreen"	5
"2431"	"BASV4672"	"FASV78"	1	"darkred"	5
"2432"	"BASV4672"	"FASV173"	1	"darkred"	5
"2433"	"BASV4672"	"FASV621"	1	"darkgreen"	5
"2434"	"BASV4672"	"FASV2088"	1	"darkgreen"	5
"2435"	"BASV4672"	"SUM"	1	"darkgreen"	5
"2436"	"BASV4753"	"BASV4983"	1	"darkgreen"	5
"2437"	"BASV4753"	"BASV5633"	1	"darkgreen"	5
"2438"	"BASV4753"	"BASV6154"	1	"darkgreen"	5
"2439"	"BASV4753"	"BASV6820"	1	"darkgreen"	5
"2440"	"BASV4753"	"BASV6934"	1	"darkgreen"	5
"2441"	"BASV4753"	"BASV7006"	1	"darkgreen"	5
"2442"	"BASV4753"	"BASV7042"	1	"darkgreen"	5
"2443"	"BASV4753"	"BASV8315"	1	"darkgreen"	5
"2444"	"BASV4753"	"BASV10699"	1	"darkgreen"	5
"2445"	"BASV4753"	"BASV13055"	1	"darkgreen"	5
"2446"	"BASV4753"	"BASV14389"	1	"darkgreen"	5
"2447"	"BASV4753"	"BASV24076"	1	"darkgreen"	5
"2448"	"BASV4776"	"BASV4853"	1	"darkgreen"	5
"2449"	"BASV4776"	"BASV6245"	1	"darkgreen"	5
"2450"	"BASV4776"	"BASV6264"	1	"darkgreen"	5
"2451"	"BASV4776"	"BASV8175"	1	"darkgreen"	5
"2452"	"BASV4776"	"BASV12305"	1	"darkgreen"	5
"2453"	"BASV4776"	"BASV17965"	1	"darkgreen"	5
"2454"	"BASV4776"	"FASV171"	1	"darkred"	5
"2455"	"BASV4776"	"FASV355"	1	"darkgreen"	5
"2456"	"BASV4776"	"FASV1045"	1	"darkgreen"	5
"2457"	"BASV4800"	"BASV4983"	1	"darkgreen"	5
"2458"	"BASV4800"	"BASV5657"	1	"darkgreen"	5
"2459"	"BASV4800"	"BASV6417"	1	"darkgreen"	5
"2460"	"BASV4800"	"BASV7006"	1	"darkgreen"	5
"2461"	"BASV4800"	"BASV7872"	1	"darkgreen"	5
"2462"	"BASV4800"	"BASV8164"	1	"darkgreen"	5
"2463"	"BASV4800"	"BASV10927"	1	"darkgreen"	5
"2464"	"BASV4800"	"BASV14947"	1	"darkgreen"	5
"2465"	"BASV4800"	"BASV15263"	1	"darkgreen"	5
"2466"	"BASV4800"	"BASV16426"	1	"darkgreen"	5
"2467"	"BASV4800"	"BASV17306"	1	"darkgreen"	5
"2468"	"BASV4800"	"BASV24076"	1	"darkgreen"	5
"2469"	"BASV4800"	"BASV25588"	1	"darkgreen"	5
"2470"	"BASV4808"	"BASV6889"	1	"darkgreen"	5
"2471"	"BASV4808"	"BASV27332"	1	"darkgreen"	5
"2472"	"BASV4808"	"FASV566"	1	"darkgreen"	5
"2473"	"BASV4808"	"FASV807"	1	"darkgreen"	5
"2474"	"BASV4853"	"BASV6022"	1	"darkgreen"	5
"2475"	"BASV4853"	"BASV6875"	1	"darkgreen"	5
"2476"	"BASV4853"	"BASV10478"	1	"darkgreen"	5
"2477"	"BASV4853"	"BASV17965"	1	"darkgreen"	5
"2478"	"BASV4944"	"BASV4983"	1	"darkgreen"	5
"2479"	"BASV4944"	"BASV6417"	1	"darkgreen"	5
"2480"	"BASV4944"	"BASV6820"	1	"darkgreen"	5
"2481"	"BASV4944"	"BASV7006"	1	"darkgreen"	5
"2482"	"BASV4944"	"BASV9537"	1	"darkgreen"	5
"2483"	"BASV4944"	"BASV9804"	1	"darkgreen"	5
"2484"	"BASV4944"	"BASV10927"	1	"darkgreen"	5
"2485"	"BASV4944"	"BASV11970"	1	"darkgreen"	5
"2486"	"BASV4944"	"BASV13867"	1	"darkgreen"	5
"2487"	"BASV4944"	"BASV14142"	1	"darkgreen"	5
"2488"	"BASV4944"	"BASV14530"	1	"darkgreen"	5
"2489"	"BASV4944"	"BASV20815"	1	"darkgreen"	5
"2490"	"BASV4944"	"BASV25588"	1	"darkgreen"	5
"2491"	"BASV4958"	"BASV5216"	1	"darkgreen"	5
"2492"	"BASV4958"	"BASV5992"	1	"darkgreen"	5
"2493"	"BASV4958"	"BASV6187"	1	"darkgreen"	5
"2494"	"BASV4958"	"BASV6933"	1	"darkgreen"	5
"2495"	"BASV4958"	"BASV17306"	1	"darkgreen"	5
"2496"	"BASV4958"	"FASV390"	1	"darkgreen"	5
"2497"	"BASV4958"	"FASV653"	1	"darkgreen"	5
"2498"	"BASV4958"	"FASV1002"	1	"darkgreen"	5
"2499"	"BASV4969"	"BASV10005"	1	"darkgreen"	5
"2500"	"BASV4969"	"BASV10917"	1	"darkgreen"	5
"2501"	"BASV4969"	"BASV11326"	1	"darkgreen"	5
"2502"	"BASV4969"	"BASV13867"	1	"darkgreen"	5
"2503"	"BASV4969"	"BASV14142"	1	"darkgreen"	5
"2504"	"BASV4969"	"FASV669"	1	"darkgreen"	5
"2505"	"BASV4969"	"FASV2007"	1	"darkgreen"	5
"2506"	"BASV4983"	"BASV5633"	1	"darkgreen"	5
"2507"	"BASV4983"	"BASV7872"	1	"darkgreen"	5
"2508"	"BASV4983"	"BASV7989"	1	"darkgreen"	5
"2509"	"BASV4983"	"BASV8834"	1	"darkgreen"	5
"2510"	"BASV4983"	"BASV8962"	1	"darkgreen"	5
"2511"	"BASV4983"	"BASV12933"	1	"darkgreen"	5
"2512"	"BASV4983"	"BASV14530"	1	"darkgreen"	5
"2513"	"BASV4983"	"BASV16302"	1	"darkgreen"	5
"2514"	"BASV4983"	"BASV16682"	1	"darkgreen"	5
"2515"	"BASV4983"	"BASV19039"	1	"darkgreen"	5
"2516"	"BASV4983"	"BASV19643"	1	"darkgreen"	5
"2517"	"BASV4983"	"BASV24076"	1	"darkgreen"	5
"2518"	"BASV4985"	"BASV5896"	1	"darkgreen"	5
"2519"	"BASV4985"	"BASV6130"	1	"darkgreen"	5
"2520"	"BASV4985"	"BASV6154"	1	"darkgreen"	5
"2521"	"BASV4985"	"BASV7872"	1	"darkgreen"	5
"2522"	"BASV4985"	"BASV8230"	1	"darkgreen"	5
"2523"	"BASV4985"	"BASV8834"	1	"darkgreen"	5
"2524"	"BASV4985"	"BASV8962"	1	"darkgreen"	5
"2525"	"BASV5015"	"BASV5479"	1	"darkgreen"	5
"2526"	"BASV5015"	"BASV6154"	1	"darkgreen"	5
"2527"	"BASV5015"	"BASV7851"	1	"darkgreen"	5
"2528"	"BASV5015"	"BASV9537"	1	"darkgreen"	5
"2529"	"BASV5015"	"BASV12568"	1	"darkgreen"	5
"2530"	"BASV5015"	"BASV13032"	1	"darkgreen"	5
"2531"	"BASV5015"	"BASV16302"	1	"darkgreen"	5
"2532"	"BASV5015"	"BASV16682"	1	"darkgreen"	5
"2533"	"BASV5015"	"FASV856"	1	"darkgreen"	5
"2534"	"BASV5015"	"FASV1774"	1	"darkgreen"	5
"2535"	"BASV5018"	"BASV5479"	1	"darkgreen"	5
"2536"	"BASV5018"	"BASV10917"	1	"darkgreen"	5
"2537"	"BASV5018"	"FASV1176"	1	"darkgreen"	5
"2538"	"BASV5018"	"FASV2007"	1	"darkgreen"	5
"2539"	"BASV5056"	"BASV5881"	1	"darkgreen"	5
"2540"	"BASV5056"	"BASV14938"	1	"darkgreen"	5
"2541"	"BASV5056"	"FASV1221"	1	"darkgreen"	5
"2542"	"BASV5058"	"BASV7851"	1	"darkgreen"	5
