"q1cmr2"	"q1cmr3"	"q1cmt2"	"q1cmt3"	"q1rmr2"	"q1rmr3"	"q1rmt2"	"q1rmt3"	"q2cmr2"	"q2cmr3"	"q2cmt2"	"q2cmt3"	"q2rmr2"	"q2rmr3"	"q2rmt2"	"q2rmt3"	"q3cmr2"	"q3cmr3"	"q3cmt2"	"q3cmt3"	"q3rmr2"	"q3rmr3"	"q3rmt2"	"q3rmt3"	"q4rmr2"	"q4rmr3"	"q4rmt2"	"q4rmt3"
"BASV3471"	1.82e-05	5.81e-05	0	0	6.59e-05	0	0.000247096614776	0	5.82e-05	2.14e-05	0	0	3.63e-05	6.94e-05	0	0	0.000107591668101	4.21e-05	0	0	5.88e-05	8.93e-05	0	0	0.000299353396663	2.1e-05	0	0.001023541453429
"BASV3478"	0	0.000116126035457	0	0	0	0.00012084592145	0	0	5.82e-05	0	0	0	0	5.2e-05	0	0	4.3e-05	4.21e-05	0	0	3.92e-05	5.36e-05	0	0	3.99e-05	0	0.000248077400149	0
"BASV3490"	1.82e-05	5.81e-05	0	0	1.65e-05	4.83e-05	0	0	1.94e-05	8.54e-05	0	0	0	0.000156103652825	0	0	4.3e-05	0.000252339396488	0	0	1.96e-05	8.93e-05	0	0	0	0.000147340503905	0	0
"BASV3515"	0	1.94e-05	0	0	1.65e-05	4.83e-05	0	0	1.94e-05	2.14e-05	0	0	0	8.67e-05	0	0	0	6.31e-05	0	0	0	0	0	0	2e-05	0	0	0
"BASV3640"	0	0	0	0	0	0	0	0	3.88e-05	0	0	0	1.81e-05	8.67e-05	0	0	2.15e-05	2.1e-05	0	0	1.96e-05	1.79e-05	0	0	3.99e-05	0.000105243217075	0	0
"BASV3652"	0	1.94e-05	0	0	3.3e-05	2.42e-05	0	0	1.94e-05	6.41e-05	0	0	1.81e-05	1.73e-05	0	0	6.46e-05	4.21e-05	0	0	1.96e-05	0.000107184965522	0	0	3.99e-05	0.000147340503905	0	0
"BASV3686"	7.28e-05	1.94e-05	0	0	3.3e-05	0	0	0	7.76e-05	4.27e-05	0	0	0.000235678027556	0	0	0	6.46e-05	0	0	0	0.000156887354879	5.36e-05	0	0	5.99e-05	8.42e-05	0	0
"BASV3777"	0	1.94e-05	0	0	0	0.00014501510574	0	0	0	0.000213574815258	0	0	0	6.94e-05	0	0	0	4.21e-05	0	0	0	0.000535924827611	0	0	2e-05	2.1e-05	0	0
"BASV3814"	0.000200105510178	1.94e-05	0	0	9.89e-05	0	0	0	3.88e-05	0	0	0	0.000507614213198	0	0	0	2.15e-05	4.21e-05	0	0	0.000235331032319	0.000125049126443	0	0	2e-05	0.000105243217075	0	0
"BASV3816"	1.82e-05	1.94e-05	0	0	0	0	0	0	0	6.41e-05	0	0	1.81e-05	3.47e-05	0	0	0	0	0	0	1.96e-05	0.000160777448283	0	0	0	8.42e-05	0	0
"BASV3864"	0.000109148460097	0.000193543392429	0	0	1.65e-05	4.83e-05	0	0	0.000116409918125	0.000128144889155	0	0	1.81e-05	0.000121413952198	0	0	0	0.000126169698244	0	0	3.92e-05	3.57e-05	0	0.001395673412421	0	6.31e-05	0	0
"BASV3912"	3.64e-05	1.94e-05	0	0	0	4.83e-05	0	0	3.88e-05	6.41e-05	0	0	0	0.000104069101884	0.000509683995923	0	0	0.000147197981285	0	0.001170960187354	1.96e-05	3.57e-05	0	0	0	8.42e-05	0	0.001023541453429
"BASV4045"	5.46e-05	7.74e-05	0	0	4.94e-05	4.83e-05	0	0	0.000213418183229	8.54e-05	0	0	0.000217548948513	0.000104069101884	0	0	2.15e-05	8.41e-05	0	0	0	1.79e-05	0	0	0.000119741358665	2.1e-05	0	0
"BASV4084"	5.46e-05	0.0001355	0	0	4.94e-05	7.25e-05	0	0	0.000291021489271	0.0001068	0	0	3.63e-05	0.0001214	0	0	0.000172110001721	0.000294395962569	0	0	5.88e-05	7.14e-05	0	0	0.0001198	2.1e-05	0	0
"BASV4091"	0	0	0	0	0	0	0.001482579688658	0	0	0	0.005854800936768	0.002276867030965	0	0	0	0	0	0	0.00749063670412	0.03864168618267	0	0	0	0	0	0	0.01091540560655	0
"BASV4215"	3.64e-05	0	0	0	1.65e-05	2.42e-05	0	0	0	0	0	0	0	1.73e-05	0	0	4.3e-05	0	0	0	0.000137276435519	0.000142913287363	0	0	5.99e-05	2.1e-05	0	0
"BASV4274"	7.28e-05	1.94e-05	0	0	6.59e-05	0	0	0	9.7e-05	0	0	0	3.63e-05	3.47e-05	0	0	0.000129110001721	2.1e-05	0	0	3.92e-05	0	0	0	0.000139698251776	8.42e-05	0	0
"BASV4281"	0	5.81e-05	0	0	8.24e-05	2.42e-05	0	0	0	2.14e-05	0	0	5.44e-05	1.73e-05	0	0	0	0	0	0	1.96e-05	7.15e-05	0	0	0	0	0	0
"BASV4341"	1.82e-05	3.87e-05	0	0	1.65e-05	0	0	0	1.94e-05	0.000106787407629	0	0	3.63e-05	0	0	0	4.3e-05	2.1e-05	0	0	1.96e-05	0	0	0	3.99e-05	0	0	0
"BASV4357"	1.82e-05	0	0	0	6.59e-05	2.42e-05	0	0	1.94e-05	0.000106787407629	0	0	1.81e-05	0	0	0	2.15e-05	0	0	0	3.92e-05	0	0	0	2e-05	0	0	0
"BASV4409"	0	1.94e-05	0	0	3.3e-05	0.00012084592145	0	0	1.94e-05	0.000128144889155	0	0	5.44e-05	0.000138758802512	0	0	2.15e-05	0.000210282830407	0	0	0	0.000125049126443	0	0	9.98e-05	0.000147340503905	0	0
"BASV4463"	1.82e-05	0	0	0	0	0	0	0	1.94e-05	0	0	0	7.25e-05	0	0	0	4.3e-05	0	0	0	1.96e-05	1.79e-05	0	0	3.99e-05	0	0	0
"BASV4489"	3.64e-05	1.94e-05	0	0	1.65e-05	2.42e-05	0	0	3.88e-05	4.27e-05	0	0	3.63e-05	8.67e-05	0	0	4.3e-05	8.41e-05	0	0	9.81e-05	5.36e-05	0	0	3.99e-05	6.31e-05	0	0
"BASV4507"	0	3.87e-05	0.000461041954818	0	0	7.25e-05	0	0	3.88e-05	4.27e-05	0	0	0	5.2e-05	0	0	0	0	0	0	0	1.79e-05	0	0	2e-05	2.1e-05	0	0
"BASV4516"	0.000109148460097	1.94e-05	0	0	8.24e-05	4.83e-05	0	0	5.82e-05	8.54e-05	0	0	0.000145032632342	0	0.000509683995923	0	0.000129110001721	2.1e-05	0	0	0.000274552871039	0	0	0	0.000239482717331	8.42e-05	0	0
"BASV4519"	1.82e-05	5.81e-05	0	0	0	9.67e-05	0	0	5.82e-05	2.14e-05	0	0	0	1.73e-05	0	0	0	4.21e-05	0	0	0	1.79e-05	0	0	0	6.31e-05	0	0
"BASV4582"	0	0	0	0	0	0	0.000741289844329	0	0	0	0.002341920374707	0.000910746812386	0	0	0	0	0	0	0.003121098626717	0.037470725995316	0	0	0	0	0	0	0.003225006201935	0
"BASV4609"	0	0	0	0	6.59e-05	0	0	0	0.000116409918125	8.54e-05	0	0	3.63e-05	0.000138758802512	0	0	0.000258220003443	0	0	0	0.000156887354879	0.000160777448283	0	0	0.000159655144887	0	0	0
"BASV4637"	0.000181922690146	0.0001161	0	0	1.65e-05	0	0	0	0.000155211571146	4.27e-05	0	0	3.63e-05	0	0	0	0.0001076	2.1e-05	0	0	5.88e-05	8.94e-05	0	0	9.98e-05	0	0	0
"BASV4639"	5.46e-05	0.0001354803747	0	0	0	0	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	0	4.21e-05	0	0	0	0	0	0	0	2.1e-05	0	0
"BASV4659"	1.82e-05	1.94e-05	0	0	3.3e-05	0	0	0	0	6.41e-05	0	0	0	3.47e-05	0	0	0	0	0	0	5.88e-05	0	0	0	5.99e-05	2.1e-05	0.000496154800298	0
"BASV4672"	7.28e-05	1.94e-05	0	0	0	4.83e-05	0	0	1.94e-05	0	0	0	7.26e-05	0	0	0.003340757238307	2.15e-05	4.21e-05	0	0.015222482435597	1.96e-05	0	0.000911577028259	0	7.98e-05	0.0001262	0.000248077400149	0
"BASV4753"	1.82e-05	3.87e-05	0	0	0	4.83e-05	0	0	0	0	0	0	0	0	0	0	0	4.21e-05	0	0	1.96e-05	0	0	0	0	8.42e-05	0	0
"BASV4800"	3.64e-05	0.000251606410157	0	0	0	0.00014501510574	0	0	1.94e-05	4.27e-05	0	0	0	0.000503000659104	0	0	0	0.00029439596257	0	0	0	0.000571653149452	0	0	2e-05	0.00012629186049	0	0
"BASV4808"	0	5.81e-05	0	0	0	9.67e-05	0	0	0	6.41e-05	0	0	1.81e-05	8.67e-05	0	0	4.3e-05	0.000126169698244	0	0	1.96e-05	8.93e-05	0	0	2e-05	4.2e-05	0	0
"BASV4850"	1.82e-05	0	0	0	0	0	0	0	0	0	0	0	7.25e-05	1.73e-05	0	0	0	0	0	0	0.000137276435519	0	0	0	3.99e-05	2.1e-05	0	0
"BASV4853"	0.000272871150243	0	0	0	0.000461368617048	2.42e-05	0	0	0.000174614877188	0	0	0	0.000217548948513	0	0	0	0.000107591668101	0	0	0	0.000137276435519	5.36e-05	0	0	0.000399137862218	0	0	0
"BASV4958"	0.00014553128013	0	0.000461041954818	0	3.3e-05	4.83e-05	0	0	1.94e-05	0	0	0	0.000108774474257	1.73e-05	0	0	0	6.31e-05	0	0	0	1.79e-05	0	0	0	0	0	0
"BASV4969"	3.64e-05	0	0	0	3.3e-05	0	0	0	0.000116409918125	0	0	0	0	1.73e-05	0	0	2.15e-05	0	0	0	3.92e-05	1.79e-05	0	0	3.99e-05	0	0	0
"BASV4983"	0	0	0	0.000809061488673	3.3e-05	2.42e-05	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	0	4.21e-05	0	0	0	1.79e-05	0	0	2e-05	0	0	0
"BASV4985"	0	1.94e-05	0	0	0	4.83e-05	0	0	0	4.27e-05	0	0	3.63e-05	8.67e-05	0	0	0	6.31e-05	0	0	3.92e-05	1.79e-05	0	0	2e-05	6.31e-05	0	0
"BASV5015"	5.46e-05	0	0	0	6.59e-05	0	0	0	0	0	0	0	7.25e-05	0	0	0	0	0	0	0	3.92e-05	1.79e-05	0	0	7.98e-05	2.1e-05	0	0
"BASV5018"	0	0	0	0	3.3e-05	0	0	0	1.94e-05	0	0	0	0	0	0	0	2.15e-05	0	0	0	1.96e-05	3.57e-05	0	0	5.99e-05	2.1e-05	0	0
"BASV5056"	3.64e-05	1.94e-05	0	0	0	2.42e-05	0	0	3.88e-05	2.14e-05	0	0	5.44e-05	3.47e-05	0	0	4.3e-05	4.21e-05	0	0.001170960187354	0	1.79e-05	0	0	2e-05	0	0	0
"BASV5058"	1.82e-05	0	0	0	3.3e-05	0	0	0	0.00023281983625	2.14e-05	0	0	1.81e-05	1.73e-05	0	0	4.3e-05	4.21e-05	0	0	0.000156887354879	1.79e-05	0	0	0	0	0	0
"BASV5162"	1.82e-05	0	0	0	0.000510800968874	0.00026586102719	0	0	9.7e-05	0	0	0	1.81e-05	0.000225483054081	0	0	8.61e-05	0	0	0	5.88e-05	0.000285826574726	0	0	3.99e-05	0.000463070155129	0	0
"BASV5216"	1.82e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.2e-05	0	0	2.15e-05	4.21e-05	0	0	5.88e-05	0.000232234091965	0	0	9.98e-05	0.000147340503905	0	0
"BASV5230"	0	7.75e-05	0	0	0	4.83e-05	0	0	5.82e-05	2.14e-05	0	0	0	0	0	0	0	0.0001262	0	0	1.96e-05	0	0	0	3.99e-05	2.1e-05	0	0
"BASV5235"	0	5.81e-05	0	0	6.59e-05	0	0	0	0	2.14e-05	0	0	3.63e-05	3.47e-05	0	0	6.46e-05	0	0	0	3.92e-05	0.000321554896567	0	0	3.99e-05	2.1e-05	0	0
"BASV5248"	0.00014553128013	3.87e-05	0	0	0	0.00038670694864	0	0	3.88e-05	2.14e-05	0	0	1.81e-05	6.94e-05	0	0	0	2.1e-05	0	0	3.92e-05	0	0	0	5.99e-05	8.42e-05	0	0
"BASV5313"	0.000127339870113	1.94e-05	0	0	0.000115342154262	4.83e-05	0	0	3.88e-05	0.000128144889155	0	0	7.25e-05	0	0	0	0.000129110001721	2.1e-05	0	0	0	0	0	0	0.000439051648439	2.1e-05	0	0
"BASV5326"	1.82e-05	0.000174226035457	0	0.001618122977346	8.24e-05	0	0	0	3.88e-05	2.14e-05	0	0	3.63e-05	1.73e-05	0.009683995922528	0	2.15e-05	0	0	0	5.88e-05	0.0001072	0	0.000697836706211	4e-05	2.1e-05	0	0
"BASV5329"	0	1.94e-05	0	0	0	2.42e-05	0	0	1.94e-05	2.14e-05	0	0	1.81e-05	0.000156103652825	0	0	6.46e-05	0.00029439596257	0	0	0	5.36e-05	0	0	0	0	0	0
"BASV5371"	0.000163722690146	7.74e-05	0	0.000809061488673	4.94e-05	7.25e-05	0	0	0.000271623142292	6.41e-05	0	0.001366120218579	0.000145074474257	1.73e-05	0	0	0.0001076	4.21e-05	0	0	9.81e-05	1.79e-05	0	0	0.000439051648439	0.000526216085373	0	0
"BASV5460"	1.82e-05	1.94e-05	0	0	0.00014829705548	0	0	0	9.7e-05	6.41e-05	0	0	1.81e-05	8.67e-05	0	0	4.3e-05	0	0	0	9.81e-05	5.36e-05	0	0	7.98e-05	6.31e-05	0.000744232200447	0
"BASV5467"	1.82e-05	1.94e-05	0	0	0	2.42e-05	0	0	1.94e-05	2.14e-05	0	0	3.63e-05	1.73e-05	0	0	0	0	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0
"BASV5626"	0.000181914100162	0	0	0	4.94e-05	2.42e-05	0	0	0.000135811571146	0	0	0	0.000126903553299	0	0	0	2.15e-05	2.1e-05	0	0	7.84e-05	0	0	0	0	0.000210486434149	0	0
"BASV5633"	1.82e-05	5.81e-05	0	0	3.3e-05	4.83e-05	0	0	3.88e-05	2.14e-05	0	0	0	8.67e-05	0	0	4.3e-05	0	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0
"BASV5657"	0	3.87e-05	0	0	1.65e-05	9.67e-05	0	0	0	0	0	0	1.81e-05	6.94e-05	0	0	0	4.21e-05	0	0	5.88e-05	7.15e-05	0	0	0	0	0	0
"BASV5666"	0.00014553128013	1.94e-05	0	0	0.00014829705548	0	0	0	5.82e-05	0	0	0	0.000108774474257	1.73e-05	0	0	0	6.31e-05	0	0	0.000156887354879	1.79e-05	0	0	3.99e-05	0	0	0
"BASV5863"	3.64e-05	0	0	0	3.3e-05	0	0	0	0	0.000170859852206	0	0	0	6.94e-05	0	0	0	0	0	0	0	1.79e-05	0	0	0	2.1e-05	0	0
"BASV5866"	0	0	0	0	0	0	0	0	5.82e-05	0	0	0	0	3.47e-05	0	0	0	2.1e-05	0	0	3.92e-05	3.57e-05	0	0	2e-05	4.21e-05	0	0
"BASV5983"	1.82e-05	0	0	0	1.65e-05	0	0	0	0	0	0	0	3.63e-05	3.47e-05	0	0	2.15e-05	0	0	0	3.92e-05	0	0	0	0	0	0	0
"BASV5992"	0	0.000154834713943	0	0	0	0	0	0	1.94e-05	8.54e-05	0	0	1.81e-05	3.47e-05	0	0	0	2.1e-05	0	0	0	3.57e-05	0	0	0.000139698251776	0.000273632364394	0	0
"BASV6013"	7.28e-05	1.94e-05	0	0	1.65e-05	0	0	0	0.000194016530208	6.41e-05	0	0	0	5.2e-05	0	0	2.15e-05	0.000105141415203	0	0	0	3.57e-05	0	0	2e-05	0	0	0
"BASV6022"	3.64e-05	0	0	0	3.3e-05	0	0	0	5.82e-05	4.27e-05	0	0	0.000235678027556	0	0.000509683995923	0	0.000150628335342	2.1e-05	0	0	3.92e-05	1.79e-05	0.000911577028259	0	0.000139698251776	0.000168389147319	0	0
"BASV6130"	0.000200105510178	1.94e-05	0	0	6.59e-05	2.42e-05	0	0	0	0	0	0	0.000163161711385	1.73e-05	0	0	4.3e-05	2.1e-05	0	0	0	5.36e-05	0	0	3.99e-05	0	0	0
"BASV6154"	3.64e-05	1.94e-05	0	0	3.3e-05	0	0	0	5.82e-05	0	0	0	0.000126903553299	1.73e-05	0	0	2.15e-05	0	0	0	1.96e-05	0	0	0	9.98e-05	6.31e-05	0	0
"BASV6172"	5.46e-05	0	0	0	0	4.83e-05	0	0	0.000174614877188	0.000213574815258	0	0	1.81e-05	6.94e-05	0	0	6.46e-05	2.1e-05	0	0	1.96e-05	8.93e-05	0	0	0	0	0	0
"BASV6187"	0	1.94e-05	0	0	1.65e-05	0	0	0	0	4.27e-05	0	0	0	5.2e-05	0	0	0	2.1e-05	0	0	0	1.79e-05	0	0	2e-05	0.000484118798543	0	0
"BASV6245"	5.46e-05	1.94e-05	0	0	0.0001978	2.42e-05	0	0	0.000388029754375	4.27e-05	0	0	0.000435139738941	8.66e-05	0	0.001113585746102	8.61e-05	0.0001262	0.000624219725343	0	0.0002157	7.15e-05	0	0	0.0001597	2.1e-05	0	0.001023541453429
"BASV6264"	0	0	0	0	1.65e-05	0	0	0	0	8.54e-05	0	0	1.81e-05	5.2e-05	0	0	0	0.000231311113448	0	0	0	0	0	0	0.000518879220883	0	0	0
"BASV6405"	0	0	0	0	1.65e-05	0	0	0	1.94e-05	0	0	0	0	8.67e-05	0	0	0	0	0	0	1.96e-05	3.57e-05	0	0	7.98e-05	4.21e-05	0	0
"BASV6417"	0	0	0	0	8.24e-05	2.42e-05	0	0	3.88e-05	4.27e-05	0	0	9.06e-05	3.47e-05	0	0	6.46e-05	2.1e-05	0	0	9.81e-05	1.79e-05	0	0	0	4.21e-05	0	0
"BASV6443"	3.64e-05	3.87e-05	0	0	0.000131819604871	0.00016918429003	0.000494193229553	0	9.7e-05	2.14e-05	0	0	5.44e-05	0.000156103652825	0	0	2.15e-05	2.1e-05	0	0	7.84e-05	0.000196505770124	0	0	3.99e-05	0.000168389147319	0	0
"BASV6454"	0	3.87e-05	0	0	1.65e-05	7.25e-05	0	0	1.94e-05	4.27e-05	0	0	0	0.000104069101884	0	0	2.15e-05	0	0	0	0	1.79e-05	0	0	3.99e-05	2.1e-05	0	0
"BASV6531"	0	0	0	0	0	0.00012084592145	0	0	3.88e-05	2.14e-05	0.000585480093677	0	0	8.67e-05	0.000509683995923	0	0	0.000189254547366	0	0.001170960187354	1.96e-05	3.57e-05	0	0	2e-05	8.42e-05	0	0
"BASV6664"	0	0	0	0	1.65e-05	0	0	0	7.76e-05	0	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	1.96e-05	3.57e-05	0	0	0	2.1e-05	0	0
"BASV6820"	0	3.87e-05	0	0	0	0	0	0	3.88e-05	0	0	0	0	1.73e-05	0	0	2.15e-05	2.1e-05	0	0	0	3.57e-05	0	0	2e-05	2.1e-05	0	0
"BASV6825"	1.82e-05	3.87e-05	0	0	1.65e-05	2.42e-05	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	2.15e-05	2.1e-05	0	0	1.96e-05	0	0	0	0	2.1e-05	0.000248077400149	0
"BASV6833"	0.000127339870113	0	0.000461041954818	0.000809061488673	4.94e-05	0	0	0	1.94e-05	2.14e-05	0	0	3.63e-05	0	0	0	0.000129110001721	4.21e-05	0	0	1.96e-05	0	0	0	2e-05	0.000168389147319	0	0
"BASV6875"	3.64e-05	0	0.000461041954818	0	1.65e-05	0	0	0	7.76e-05	0	0	0	0.000181290790428	1.73e-05	0	0	4.3e-05	2.1e-05	0	0	1.96e-05	0	0	0	7.98e-05	0	0	0
"BASV6876"	1.82e-05	3.87e-05	0	0	1.65e-05	0	0	0	0	0	0	0	0	3.47e-05	0	0	0	2.1e-05	0	0	0	3.57e-05	0	0	0	2.1e-05	0	0
"BASV6889"	1.82e-05	0	0	0	4.94e-05	0	0	0	5.82e-05	2.14e-05	0	0	5.44e-05	1.73e-05	0	0	0	0	0	0	0.000117665516159	1.79e-05	0	0	0	6.31e-05	0	0
"BASV6933"	3.64e-05	0	0	0	1.65e-05	9.67e-05	0	0	5.82e-05	0	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	0	1.79e-05	0	0	2e-05	8.42e-05	0	0
"BASV6934"	1.82e-05	0	0	0	6.59e-05	0	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	2.15e-05	0	0	0	0	1.79e-05	0	0	2e-05	0	0	0
"BASV7020"	3.64e-05	5.81e-05	0	0	4.94e-05	4.83e-05	0	0	0.000194	0	0	0	9.06e-05	0	0	0	0	4.21e-05	0	0	0.000117665516159	0	0	0	2e-05	8.42e-05	0	0
"BASV7042"	1.82e-05	0	0	0	1.65e-05	0	0	0	3.88e-05	0	0.000585480093677	0	0	5.2e-05	0	0	0	0	0	0	0	0	0	0	7.98e-05	0	0	0
"BASV7155"	1.82e-05	0	0	0	1.65e-05	0	0	0	1.94e-05	2.14e-05	0	0	3.63e-05	1.73e-05	0	0	2.15e-05	4.21e-05	0	0	1.96e-05	0	0	0	5.99e-05	4.21e-05	0	0
"BASV7162"	0	1.94e-05	0.000461041954818	0	1.65e-05	0	0	0	0	2.14e-05	0	0	9.06e-05	1.73e-05	0.001019367991845	0	2.15e-05	2.1e-05	0	0	0	1.79e-05	0	0	2e-05	0.000820897093182	0	0
"BASV7200"	1.82e-05	1.94e-05	0	0	8.24e-05	0	0	0	7.76e-05	4.27e-05	0	0	5.44e-05	0	0	0	4.3e-05	4.21e-05	0	0	3.92e-05	0	0	0	5.99e-05	4.21e-05	0	0
"BASV7302"	0	3.87e-05	0	0	0	0	0	0	7.76e-05	2.14e-05	0	0	0	1.73e-05	0	0	2.15e-05	2.1e-05	0	0	0	0	0	0	2e-05	4.21e-05	0	0
"BASV7608"	0	1.94e-05	0	0.000809061488673	0	0	0	0	0	6.41e-05	0	0	3.63e-05	3.47e-05	0	0	2.15e-05	2.1e-05	0	0	0	1.79e-05	0	0	0	0	0	0
"BASV7620"	1.82e-05	0	0	0	0.000230684308524	0	0	0	5.82e-05	0	0	0	0.000435097897027	0	0	0	2.15e-05	2.1e-05	0	0	0.000196109193599	0	0	0	3.99e-05	0	0	0
"BASV7665"	5.46e-05	3.87e-05	0	0	0	7.25e-05	0.000494193229553	0	3.88e-05	0	0	0	1.81e-05	0	0	0	8.61e-05	6.31e-05	0.001248439450687	0	1.96e-05	0	0	0	3.99e-05	6.31e-05	0	0
"BASV7703"	1.82e-05	0	0	0	0	0	0	0	0	0	0	0	3.63e-05	1.73e-05	0	0	0.000107591668101	0	0	0	5.88e-05	1.79e-05	0	0	0	0	0	0
"BASV7788"	3.64e-05	3.87e-05	0	0	1.65e-05	4.83e-05	0	0	0	0.000128144889155	0	0	0	8.67e-05	0	0	4.3e-05	0	0	0	0	3.57e-05	0	0	2e-05	6.31e-05	0	0
"BASV7826"	1.82e-05	0	0	0	0	0	0	0	0	4.27e-05	0	0	0	3.47e-05	0	0	2.15e-05	4.21e-05	0	0	5.88e-05	5.36e-05	0	0	3.99e-05	2.1e-05	0	0
"BASV7851"	0.000127339870113	0	0	0	6.59e-05	0	0	0	0.000194016530208	0	0	0	0.000290065264685	1.73e-05	0	0	6.46e-05	2.1e-05	0	0	0.000294163790398	0	0	0	3.99e-05	2.1e-05	0	0
"BASV7872"	1.82e-05	5.81e-05	0	0	0	0	0	0	0	4.27e-05	0	0	1.81e-05	8.67e-05	0	0	0	0	0	0	0	7.15e-05	0	0	3.99e-05	2.1e-05	0	0
"BASV7895"	1.82e-05	1.94e-05	0	0	1.65e-05	7.25e-05	0	0	7.76e-05	2.14e-05	0	0	3.63e-05	6.94e-05	0	0	0	6.31e-05	0	0	0	0	0	0	3.99e-05	2.1e-05	0	0
"BASV8147"	0	1.94e-05	0	0	0	0	0	0	0	2.14e-05	0	0.000910746812386	3.63e-05	3.47e-05	0	0	0	6.31e-05	0	0	0	1.79e-05	0	0	0	2.1e-05	0	0
"BASV8164"	1.82e-05	0	0	0	3.3e-05	0	0	0	3.88e-05	8.54e-05	0	0	0	6.94e-05	0	0	0	0	0	0	0	5.36e-05	0	0	2e-05	4.21e-05	0	0
"BASV8175"	0	0.000116126035457	0	0	0	2.42e-05	0	0	1.94e-05	0.000149544889155	0	0.000455373406193	0.0001087	6.94e-05	0	0	2.15e-05	8.41e-05	0	0.001170960187354	1.96e-05	0	0	0	2e-05	0.000252583720979	0	0
"BASV8230"	5.46e-05	3.88e-05	0	0	0	0	0	0	0	2.14e-05	0	0	3.63e-05	6.93e-05	0	0	2.15e-05	2.1e-05	0	0	3.92e-05	3.58e-05	0	0	4e-05	2.1e-05	0	0
"BASV8255"	0	0	0	0	0	2.42e-05	0	0	0	2.14e-05	0	0	0	0	0	0	2.15e-05	2.1e-05	0	0	1.96e-05	0	0	0	0	2.1e-05	0	0
"BASV8315"	1.82e-05	1.94e-05	0	0	1.65e-05	0	0	0	1.94e-05	2.14e-05	0	0	5.44e-05	1.73e-05	0	0	0	2.1e-05	0	0	3.92e-05	1.79e-05	0	0	0.000199568931109	4.21e-05	0	0
"BASV8523"	7.28e-05	1.94e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15e-05	0	0	0.01288056206089	1.96e-05	0	0	0	0	0.000105243217075	0.002976928801787	0
"BASV8552"	1.82e-05	0.000116126035457	0	0	4.94e-05	2.42e-05	0	0	1.94e-05	0	0	0	0	0	0	0	0	8.41e-05	0	0	0	0	0	0	2e-05	4.21e-05	0	0
"BASV8560"	1.82e-05	0	0	0	0	0	0	0	3.88e-05	0	0	0	0	1.73e-05	0	0	2.15e-05	2.1e-05	0	0	0.000156887354879	0	0	0	0.000139698251776	2.1e-05	0	0
"BASV8610"	0	1.94e-05	0	0	0	0.00014501510574	0	0	0	0	0	0	9.06e-05	0.000104069101884	0	0	4.3e-05	6.31e-05	0	0	9.81e-05	1.79e-05	0	0	0	2.1e-05	0	0
"BASV8630"	0	0	0	0	0	0	0.000247096614776	0	0	0	0.001170960187354	0.001366120218579	0	0	0	0	2.15e-05	4.21e-05	0	0.002341920374707	0	0	0	0	0	0	0.001240387000744	0
"BASV8795"	5.46e-05	0	0	0	8.24e-05	0	0	0	0	0	0	0	1.81e-05	0	0.000509683995923	0	2.15e-05	0	0	0	7.84e-05	1.79e-05	0	0	3.99e-05	0	0	0
"BASV8807"	0	1.94e-05	0	0	0.000131819604871	0.00014501510574	0	0	5.82e-05	0	0.000585480093677	0	0	0.000121413952198	0	0	0	0	0	0	3.92e-05	0.000107184965522	0	0	2e-05	0	0	0
"BASV8834"	5.46e-05	0	0	0	0	0	0	0	3.88e-05	0	0	0	0	1.73e-05	0	0	2.15e-05	0	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0
"BASV8962"	0	0	0	0	0	4.83e-05	0	0	0	0.000128144889155	0	0	0	0	0	0	0	0	0	0	1.96e-05	0.000250098252885	0	0	2e-05	0.000147340503905	0	0
"BASV9133"	1.82e-05	0	0	0	1.65e-05	0	0	0	0	0	0	0	5.44e-05	3.47e-05	0	0	0	0	0	0	0	0	0.000911577028259	0	3.99e-05	0	0	0
"BASV9228"	3.64e-05	0	0	0	0	0	0	0	3.88e-05	0	0	0	0	6.94e-05	0	0	2.15e-05	2.1e-05	0	0	0	1.79e-05	0	0	0	0	0	0
"BASV9290"	0	0	0.000461041954818	0	1.65e-05	0	0	0	0	0	0	0	5.44e-05	0	0	0	0	2.1e-05	0	0	0	0.000107184965522	0	0	0	2.1e-05	0	0
"BASV9340"	0	0.000425795463343	0	0	0	0.00033836858006	0	0	0	2.14e-05	0	0	0	0.000190793353453	0	0	0	0.000231311113448	0	0	1.96e-05	0.000428739862089	0	0	0	0.000168389147319	0	0
"BASV9414"	0	3.87e-05	0	0	1.65e-05	9.67e-05	0	0	0	4.27e-05	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	1.96e-05	5.36e-05	0	0	0	8.42e-05	0	0
